,delay_orig_date,size,billet_size,cobble,hot_out,delay_from,delay_to,delay_minutes,total_delay_hm,area,device,agency,reason,description,delay_event_date,delay_start_time,delay_end_time,relation_status,related_df2_rows,sr,section,last_occurrence_date,date_capa,datetime_from,datetime_to,capa_delay_minutes,equipment,problem_description,restart_steps,one_year,two_year,three_year,four_year,five_year,corrective_action,preventive_action,responsibility,target_date,status,actual_action_taken,capa_event_date,capa_start_time,capa_end_time,capa_orig_date
71,2024-04-30 00:00:00,8 mm,165X165,1,1.0,2024-04-30 21:54:17,2024-04-30 22:12:56,18.65,00:19,SMS,SMS,SMS,BILLET QUALITY NOT OK,COBBLE IN LINE 2 BGV DUE TO CHIPS STUCK INN STAND 22 RE GUIDE SO MATERIAL BROKEN AT 95% SPEED. (1C+1H) HEAT NUMBER 2403510 165 X 165 BILLETS,2024-04-30,2024-04-30 21:54:17,2024-04-30 22:12:56,related,[382],716,8 mm,,,21:54:00,22:12:00,19,SMS,COBBLE IN LINE 2 BGV DUE TO CHIPS STUCK INN STAND 22 RE GUIDE SO MATERIAL BROKEN AT 95% SPEED. (1C+1H) HEAT NUMBER 2403510 165 X 165 BILLETS,COBBLE REMOVED AND MILL STARTED,COBBLE AT LINE-2 BGV,CHIPS ACCUMULATION IN SIDE BGV,,,,"1. IN THE NEXT CENTER LINE , OPTICAL TO BE DONE FOR ALL STANDS","1. IN THE NEXT CENTER LINE , OPTICAL TO BE DONE FOR ALL STANDS",,,DONE ,,2024-04-30,2024-04-30 21:54:00,2024-04-30 22:12:00,2024-04-30 00:00:00
72,2024-05-02 00:00:00,25.2 mm,165X165,1,,2024-05-02 07:50:08,2024-05-02 08:26:11,36.05,00:36,MILL AREA,STAND 14,OPERATION,HMD Malfunction,COBBLE DUE TO HMD 15 FLICKER. NOT ACCEPTED---AS HMD SENSING STOPPD DUE TO SCALE CAME IN FRONT OF HMD TROUGH,2024-05-02,2024-05-02 07:50:08,2024-05-02 08:26:11,related,[389],726,25.2 mm,,,07:50:00,08:26:00,36,HMD 15 ,COBBLE DUE TO HMD 15 FLICKER. NOT ACCEPTED---AS HMD SENSING STOPPD DUE TO SCALE CAME IN FRONT OF HMD TROUGH,"COBBLE CLEAR ,TROUGH CLEANING AND MILL STARTED ",COBBLE AFTER STAND 14,HMD 15 FLICKER,SCALE ACCUMULATED IN EXIT TROUGH ,TROUGH NOT CLEANED DURING MILL STOPPAGE ,,1.SCALE NEED CLEANED FROM THROUGH  IN EVERY PASS CANGE OF #14 ,"1.SCALE NEEDS TO BE  CLEANED FROM THROUGH  IN EVERY PASS CHANGE / PLANNED DELAY OF #14 
2. SOP NEED TO BE CHANGED AS PER ABOVE POINT",,,DONE ,,2024-05-02,2024-05-02 07:50:00,2024-05-02 08:26:00,2024-05-02 00:00:00
73,2024-05-02 00:00:00,25.2 mm,165X165,1,,2024-05-02 08:26:40,2024-05-02 08:51:45,25.08333333333333,00:25,MILL AREA,CONVEYOR TROUGH AFTER STAND-14,OPERATION,COBBLE STUCK IN TROUGH,COBBLE AFTER STAND 14 DUE TO COBBLE PIECE LEFT IN LINE.,2024-05-02,2024-05-02 08:26:40,2024-05-02 08:51:45,related,[390],727,25.2 mm,,,08:26:00,08:51:00,25,CONVEYOR TROUGH AFTER STAND-14,COBBLE AFTER STAND 14 DUE TO COBBLE PIECE LEFT IN LINE.,COBBLE CLEAR AND MILL STARTED ,COBBLE AFTER STAND 14,COBBLE CUT PIECE LEFT IN LINE.,LINE NOT CHECKED PROPERLY ,,,1.DISCUSS WITH TEAM AND ROLLER FOR PROPERLY CHECKED LINE ,"1. LINE NEED TO CROSS CHECK BY MAIN ROLLER 
2.TRAINING NEED TO PROVIDE FOR PREVENT THIS TYPE FAILURE .",,,DONE ,,2024-05-02,2024-05-02 08:26:00,2024-05-02 08:51:00,2024-05-02 00:00:00
74,2024-05-05 00:00:00,16 mm,165X165,1,,2024-05-05 08:12:52,2024-05-05 08:55:57,43.08333333333333,00:43,MILL AREA,STAND 3,SMS,BILLET FACE CUT NOT OK,METAL NOT BITE IN STAND 3 DUE TO BILLET FACE CUT NOT OK. (1C)( HEAT NO- 2403689),2024-05-05,2024-05-05 08:12:52,2024-05-05 08:55:57,related,[392],732,16 mm,,,08:12:00,08:55:00,43,STAND 3,METAL NOT BITE IN STAND 3 DUE TO BILLET FACE CUT NOT OK. (1C)( HEAT NO- 2403689),COBBLE CLEARED  AND MILL STARTED ,COBBLE AT #3 ENTRY GUIDE ,METAL NOT BITE IN STAND 3,"1.DUE TO RHOMBOIDITY IN BILLET
2.FACE CUT WAS NOT OK ",,,,MATTER DISCUSS WITH SMS,,,DONE ,"tO CHECK ROLL GAP, TEMP, PARTING OPENED OR NOT IN IBA",2024-05-05,2024-05-05 08:12:00,2024-05-05 08:55:00,2024-05-05 00:00:00
75,2024-05-05 00:00:00,16 mm,165X165,1,1.0,2024-05-05 10:45:04,2024-05-05 10:59:24,14.333333333333334,00:14,BGV,BGV 1,OPERATION,FISH LINE BROKEN,COBBLE IN BGV 1 DUE TO FISH LINE BROKEN. (1C+1H),2024-05-05,2024-05-05 10:45:04,2024-05-05 10:59:24,related,[393],733,16 mm,,,10:45:00,10:59:00,14,BGV 1,COBBLE IN BGV 1 DUE TO FISH LINE BROKEN. (1C+1H),COBBLE CLEARED  AND MILL STARTED ,COBBLE  AT LINE 1 BGV ,FISH LINE BROKEN. ,DURING ROLLING CHIP OUT MATERIALS  HIT THE FISH LINE ,DUE TO HOT CHIP  FISH LINE BREAK ,,REPLACE WITH NEW FISH LINE ,REPLACE WITH NEW FISH LINE ,,,DONE ,,2024-05-05,2024-05-05 10:45:00,2024-05-05 10:59:00,2024-05-05 00:00:00
76,2024-05-07 00:00:00,14 mm,140X140,1,1.0,2024-05-07 02:33:21,2024-05-07 02:51:25,18.066666666666663,00:18,COOLING BED,TAIL BREAKER 2_1A,MECHANICAL,High Pressure Regulator malfunctioning,OVERSHOOT HAPPENED IN TAIL BRAKER 1A DUE TO CLOSING PRESSURE DROPPED TO 5.5 BAR. (1C+1H).AIR LINE FLUSHING DONE.,2024-05-07,2024-05-07 02:33:21,2024-05-07 02:51:25,related,[394],741,14 mm,,,2024-05-07 02:33:00,2024-05-07 02:51:00,18,TAIL BREAKER 2_1A,OVERSHOOT HAPPENED IN TAIL BRAKER 1A DUE TO CLOSING PRESSURE DROPPED TO 5.5 BAR. (1C+1H),"AIR LINE FLUSHED, COBBLE REMOVED AND MILL STARTED",OVERSHOOT IN LINE 1 A,HIGH PRESSURE NOT ACHIEVED,DC VALVE SPOOL STUCKING,BECAUSE OF THE OIL OR DEBRIS,OIL PASSING FROM LUBRICATOR,CHANGE THE PNEUMATIC SYSTEM,"ACTION PLAN AS PER REMARKS IN COLOUMN ""U"" - WILL BE CONCLUDED IN NEXT 10 DAYS",,,UNDER OBSERVATION,"OBSERVATION: 1.DOUBT OF PASSING MORE OIL IN DC VALVE DUE TO LAST POINT OF TAPPING 2. PLANNED TRAIL TO IDENTIFIED A).REMOVE INDIVIDUAL FRL B.) OIL TO BE REMOVED FROM MAIN HEADER LUBRICATOR C).DURING 12MM ROLLING RESPONSE OF NEW PNUEMATIC SYSTEM USED WITHOUT LUBRICTOR NEED TO CHECK D).IF RESPONSE & ISSUES IN 12 MM IS NOT THERE IN TB FOR12 HOUR THEN LUBRICATOR WILL FILL  IN MAIN HEADER AGAIN .
E).IN EVERY SHIFT OIL LEVEL NEED TO CHECK AND UPDATE BY MECHANICAL
F).NEXT ONE WEAK  OR UPTO SMALLER SECTION (8MM.10MM&12MM) BEHAVIOR NEED TO OBSERVED .IF ANY DEVIATION THEN MODIFICATION OF LINE TO BE DONE ",2024-05-07,2024-05-07 02:33:00,2024-05-07 02:51:00,2024-05-07 00:00:00
77,2024-05-07 00:00:00,14 mm,140X140,1,1.0,2024-05-07 03:06:02,2024-05-07 03:42:11,36.15,00:36,COOLING BED,TAIL BREAKER 2_1A,MECHANICAL,High Pressure Regulator malfunctioning,OVERSHOOT HAPPENED IN TAIL BRAKER 1A DUE TO CLOSING PRESSURE DROPPED TO 5.7 BAR. (1C+1H). TB2 PNUMATIC SYSTEM CHANGE,2024-05-07,2024-05-07 03:06:02,2024-05-07 03:42:11,related,[395],742,14 mm,,,2024-05-07 03:06:00,2024-05-07 03:42:00,36,TAIL BREAKER 2_1A,OVERSHOOT HAPPENED IN TAIL BRAKER 1A DUE TO CLOSING PRESSURE DROPPED TO 5.7 BAR. (1C+1H),PUNEMATIC SYSTEM CHANGED AND COBBLE REMOVED,OVERSHOOT IN LINE 1 A,HIGH PRESSURE NOT ACHIEVED,DC VALVE SPOOL STUCKING,BECAUSE OF THE OIL OR DEBRIS,OIL PASSING FROM LUBRICATOR,CHANGE THE PNEUMATIC SYSTEM,"ACTION PLAN AS PER REMARKS IN COLOUMN ""U"" - WILL BE CONCLUDED IN NEXT 10 DAYS",,,UNDER OBSERVATION,"OBSERVATION: 1.DOUBT OF PASSING MORE OIL IN DC VALVE DUE TO LAST POINT OF TAPPING 2. PLANNED TRAIL TO IDENTIFIED A).REMOVE INDIVIDUAL FRL B.) OIL TO BE REMOVED FROM MAIN HEADER LUBRICATOR C).DURING 12MM ROLLING RESPONSE OF NEW PNUEMATIC SYSTEM USED WITHOUT LUBRICTOR NEED TO CHECK D).IF RESPONSE & ISSUES IN 12 MM IS NOT THERE IN TB FOR12 HOUR THEN LUBRICATOR WILL FILL  IN MAIN HEADER AGAIN .
E).IN EVERY SHIFT OIL LEVEL NEED TO CHECK AND UPDATE BY MECHANICAL
F).NEXT ONE WEAK  OR UPTO SMALLER SECTION (8MM.10MM&12MM) BEHAVIOR NEED TO OBSERVED .IF ANY DEVIATION THEN MODIFICATION OF LINE TO BE DONE ",2024-05-07,2024-05-07 03:06:00,2024-05-07 03:42:00,2024-05-07 00:00:00
78,2024-05-07 00:00:00,14 mm,140X140,1,1.0,2024-05-07 03:46:33,2024-05-07 04:19:37,33.06666666666667,00:33,COOLING BED,TAIL BREAKER 2_1A,MECHANICAL,High Pressure Regulator malfunctioning,OVERSHOOT HAPPENED IN TAIL BRAKER 1A DUE TO CLOSING PRESSURE DROPPED TO 5.9 BAR. (1C+1H). TB2 1A PHNUMATIC CYLINDER CHANGED,2024-05-07,2024-05-07 03:46:33,2024-05-07 04:19:37,related,[396],743,14 mm,,,2024-05-07 03:46:00,2024-05-07 04:19:00,33,TAIL BREAKER 2_1A,OVERSHOOT HAPPENED IN TAIL BRAKER 1A DUE TO CLOSING PRESSURE DROPPED TO 5.9 BAR. (1C+1H),PUEMATIC CYLINDER CHECKED AND COBBLE REMOVED,OVERSHOOT IN LINE 1 A,HIGH PRESSURE NOT ACHIEVED,DC VALVE SPOOL STUCKING,BECAUSE OF THE OIL OR DEBRIS,OIL PASSING FROM LUBRICATOR,CHANGE THE PNEUMATIC SYSTEM,"ACTION PLAN AS PER REMARKS IN COLOUMN ""U"" - WILL BE CONCLUDED IN NEXT 10 DAYS",,,UNDER OBSERVATION,"OBSERVATION: 1.DOUBT OF PASSING MORE OIL IN DC VALVE DUE TO LAST POINT OF TAPPING 2. PLANNED TRAIL TO IDENTIFIED A).REMOVE INDIVIDUAL FRL B.) OIL TO BE REMOVED FROM MAIN HEADER LUBRICATOR C).DURING 12MM ROLLING RESPONSE OF NEW PNUEMATIC SYSTEM USED WITHOUT LUBRICTOR NEED TO CHECK D).IF RESPONSE & ISSUES IN 12 MM IS NOT THERE IN TB FOR12 HOUR THEN LUBRICATOR WILL FILL  IN MAIN HEADER AGAIN .
E).IN EVERY SHIFT OIL LEVEL NEED TO CHECK AND UPDATE BY MECHANICAL
F).NEXT ONE WEAK  OR UPTO SMALLER SECTION (8MM.10MM&12MM) BEHAVIOR NEED TO OBSERVED .IF ANY DEVIATION THEN MODIFICATION OF LINE TO BE DONE ",2024-05-07,2024-05-07 03:46:00,2024-05-07 04:19:00,2024-05-07 00:00:00
79,2024-05-07 00:00:00,14 mm,140X140,1,1.0,2024-05-07 04:31:30,2024-05-07 05:00:54,29.4,00:29,COOLING BED,TAIL BREAKER 2_1A,MECHANICAL,PHNUMATIC SYSTEM CHANGED,OVERSHOOT HAPPENED IN TAIL BRAKER 1A DUE TO CLOSING PRESSURE DROPPED TO 5.7 BAR. (1C+1H). TB2 1A PHNUMATIC SYSTEM CHANGED.,2024-05-07,2024-05-07 04:31:30,2024-05-07 05:00:54,related,[397],744,14 mm,,,2024-05-07 04:31:00,2024-05-07 05:00:00,29,TAIL BREAKER 2_1A,OVERSHOOT HAPPENED IN TAIL BRAKER 1A DUE TO CLOSING PRESSURE DROPPED TO 5.7 BAR. (1C+1H),PUNEMATIC SYSTEM CHANGED AND COBBLE REMOVED,OVERSHOOT IN LINE 1 A,HIGH PRESSURE NOT ACHIEVED,DC VALVE SPOOL STUCKING,BECAUSE OF THE OIL OR DEBRIS,OIL PASSING FROM LUBRICATOR,CHANGE THE PNEUMATIC SYSTEM,"ACTION PLAN AS PER REMARKS IN COLOUMN ""U"" - WILL BE CONCLUDED IN NEXT 10 DAYS",,,UNDER OBSERVATION,"OBSERVATION: 1.DOUBT OF PASSING MORE OIL IN DC VALVE DUE TO LAST POINT OF TAPPING 2. PLANNED TRAIL TO IDENTIFIED A).REMOVE INDIVIDUAL FRL B.) OIL TO BE REMOVED FROM MAIN HEADER LUBRICATOR C).DURING 12MM ROLLING RESPONSE OF NEW PNUEMATIC SYSTEM USED WITHOUT LUBRICTOR NEED TO CHECK D).IF RESPONSE & ISSUES IN 12 MM IS NOT THERE IN TB FOR12 HOUR THEN LUBRICATOR WILL FILL  IN MAIN HEADER AGAIN .
E).IN EVERY SHIFT OIL LEVEL NEED TO CHECK AND UPDATE BY MECHANICAL
F).NEXT ONE WEAK  OR UPTO SMALLER SECTION (8MM.10MM&12MM) BEHAVIOR NEED TO OBSERVED .IF ANY DEVIATION THEN MODIFICATION OF LINE TO BE DONE ",2024-05-07,2024-05-07 04:31:00,2024-05-07 05:00:00,2024-05-07 00:00:00
80,2024-05-07 00:00:00,14 mm,140X140,1,1.0,2024-05-07 11:08:09,2024-05-07 11:30:19,22.166666666666668,00:22,GROUP SHEAR,DIVIDE SHEAR L1,ELEC+MECH+OPER,DIVERTER OUT OF POSITION,AUTO-CHOPPING DUE TO LINE.1 DIVIDE SHEAR DIVERTER OUT OF POSITION.(1C+1H).,2024-05-07,2024-05-07 11:08:09,2024-05-07 11:30:19,related,[398],746,14 mm,,,2024-05-07 11:08:00,2024-05-07 11:30:00,22,DIVIDE SHEAR L1,AUTO-CHOPPING DUE TO LINE.1 DIVIDE SHEAR DIVERTER OUT OF POSITION.(1C+1H).,"COBBLE REMOVED, DIVERTOR ALIGNMENT AND POSITION SET",DIVERTOR OUT OF POSITION,TORQUE TAKE -210% INSTEAD OF 150%,,,,,,,,,,2024-05-07,2024-05-07 11:08:00,2024-05-07 11:30:00,2024-05-07 00:00:00
81,2024-05-08 00:00:00,25 mm,165X165,1,1.0,2024-08-05 23:17:40,2024-08-05 23:36:30,18.83333333333333,00:19,SMS,SMS,SMS,BILLET QUALITY NOT OK,HEAD COBBLE IN STD.12 ENTRY DUE TO CHIPS.(1C+1H). HEAT NO. 2403789,2024-05-08,2024-05-08 23:17:40,2024-05-08 23:36:30,related,[399],748,25 mm,,,2024-08-05 23:17:00,2024-08-05 23:36:00,19,STAND 12,HEAD COBBLE IN STD.12 ENTRY DUE TO CHIPS.(1C+1H). HEAT NO. 2403789,COBBLE CLEARED AND CHIPS REMOVED,COBBLE IN STAND 12 ENTRY GUIDE,MATERIAL HIT AT ENTRY,GUIDE ROLL JAMMED WITH CHIPS,CHIPS CAME FROM BILLET,,GUIDE NEED TO CHANGE,"1. IN CASE OF CHIPS ACCUMULATION, CHANGE THE GUIDE AND KEEP FOR CHECKING
2. AFTER FIRST INSTANCE, NEEDS TO INCREASE THE CHECKING FREQUENCY FOR CHIPS ACCUMULATION
3. SHIFT INCHARGE SHOULD CONVEY THE ESSAGE OF ENTIRE STOPPAGE OF CHPS ACCUMULATION",,,DONE ,,2024-05-08,2024-05-08 23:17:00,2024-05-08 23:36:00,2024-05-08 00:00:00
82,2024-05-09 00:00:00,16 mm,165X165,1,1.0,2024-09-05 19:46:35,2024-09-05 20:16:54,30.31666666666667,00:30,SMS,SMS,SMS,BILLET QUALITY NOT OK,"FRONT HIT IN SLITTER DELIVERY DEU TO SPLITTED HEAD CAME. COLD CHARGE 165x165 BILLET OF HEAT NUMBER, 2403719 3SP BILLET. (1C+1H)",2024-05-09,2024-05-09 19:46:35,2024-05-09 20:16:54,related,[400],749,16 mm,,,19:46:00,20:16:00,30,SMS,"FRONT HIT IN SLITTER DELIVERY DEU TO SPLITTED HEAD CAME. COLD CHARGE 165x165 BILLET OF HEAT NUMBER, 2403719 3SP BILLET. (1C+1H)",COBBLE CLEARED AND CHIPS REMOVED,COBBLE AT EXIT OF SLITER ,HEAD FOUND SPLITTED ,BAD MATERIAL,,,,NEED TO SEND THE PIECE TO QUALITY FOR FURTHER CHECKING,,,DONE ,,2024-05-09,2024-05-09 19:46:00,2024-05-09 20:16:00,2024-05-09 00:00:00
83,2024-05-10 00:00:00,16 mm,165X165,1,1.0,2024-10-05 18:23:20,2024-10-05 18:39:48,16.46666666666667,00:16,BGV,BGV2,OPERATION,BAR KNOCKED,MATERIAL HEAD COBBLE IN LINE 2 BGV STAND 20 CAUSE LAST MATERIAL TAIL BROKEN AND STUCK  DUE TO CHIPS.(OPTICAL DONE),2024-05-10,2024-05-10 18:23:20,2024-05-10 18:39:48,related,[401],754,16 mm,,,18:23:00,18:39:00,16,BGV2,MATERIAL HEAD COBBLE IN LINE 2 BGV STAND 20 CAUSE LAST MATERIAL TAIL BROKEN AND STUCK  DUE TO CHIPS.(OPTICAL DONE),"COBBLE REMOVED, OPTICAL CHECKED AND GUIDE CHANGED",COBBLE IN LINE 2 BGV,HEAD HIT IN RE-GUIDE #20,CHIPS ACCUMULATED IN RE GUIDE STATIC,,,,"iN CASE OFCOBBLE DUE TO CHIPS IN BGV, FOLLOWING TO BE FOLLOWED:
A. PARTING TO BE CHECKED
B. OPTICAL TO BE DONE
C. RE GUIDE TO BE CHANGED
IN CASE OF COBBLE DUE TO CHIPS FROM STAND 1 TO 14:
A. CHECK THE STOCKS AND PARTING
B. iNCREASE THE FREQUENCY OF CHECKING
",,,DONE ,,2024-05-10,2024-05-10 18:23:00,2024-05-10 18:39:00,2024-05-10 00:00:00
84,2024-05-10 00:00:00,16 mm,165X165,1,1.0,2024-10-05 20:58:52,2024-10-05 21:15:00,16.133333333333333,00:16,BGV,BGV2,OPERATION,BAR KNOCKED,MATERIAL HEAD COBBLE IN LINE 2 BGV CAUSE STAND 20 CLAMP GOES OUT.,2024-05-10,2024-05-10 20:58:52,2024-05-10 21:15:00,related,[402],755,16 mm,,,20:58:00,21:15:00,16,BGV2,MATERIAL HEAD COBBLE IN LINE 2 BGV CAUSE STAND 20 CLAMP GOES OUT.,COBBLE REMOVED AND MILL STARTED,HEAD COBBLE AFTER #20,DELIVERY CAME OUT,CLAMP OF DELIVERY CAME OUT,,,CLAMP AND DELIVERY CHANGED ,FREQUENCY OF CLAMP CHANGED TO BE FIXED . IT SHOULD BE CHANGED IN EVERY 3 MONTHS ,,,DONE ,,2024-05-10,2024-05-10 20:58:00,2024-05-10 21:15:00,2024-05-10 00:00:00
85,2024-05-12 00:00:00,10 mm,165X165,1,1.0,2024-11-05 13:20:04,2024-11-05 13:34:04,14.0,00:14,BGV,BGV1,ELECTRICAL,HMD 28 oversensed,Overshoot in line 01 due to HMD 28 oversensed (1C+1H),2024-05-12,2024-05-12 13:20:04,2024-05-12 13:34:04,related,[403],757,10 mm,,,13:20:00,13:34:00,14,LINE 1,Overshoot in line 01 due to HMD 28 oversensed (1C+1H),COBBLE REMOVED AND MILL STARTED,UNDERSHOOT IN LINE 1 A,HMD 28 CONTINUE SENSED MATERIAL & TWIN CHANNEL CYCLE TAKEN MORE THAN 180 DEG,MATERIAL RESTRICTED  BY TWIN CHANNEL FLAPPER ,,,NEED TO CHECK THE FLAPPER DURING 8 MM,"1. IN NEXT 8 MM ROLLING, NEED TO CHECK WHETHER PROBLEM STARTS IN TWIN CHANNEL R NOT
2. LAST 3 YEARS FLAPPER CHANGES QUANTITY AND LAST 1 YEAR CHANGE SEQUENCE TO BE ANALYSED TO FIGURE OUT PLANNED WAY REPLACEMENT",,,UNDER OBSERVATION,FLAPPER PROCUREMENT UNDER PROGRESS,2024-05-12,2024-05-12 13:20:00,2024-05-12 13:34:00,2024-05-12 00:00:00
86,2024-06-01 00:00:00,8 mm,140X140,1,1.0,2024-01-06 15:12:23,2024-01-06 15:27:30,15.116666666666667,00:15,SMS,SMS SOHAR STEEL,SMS SOHAR STEEL,BILLET QUALITY NOT OK,COBBLE IN FFB2 DUE TO BAD METAL.,2024-06-01,2024-06-01 15:12:23,2024-06-01 15:27:30,related,[424],813,8 mm,,,15:12:00,15:27:00,15,SMS SOHAR STEEL,COBBLE IN FFB2 DUE TO BAD METAL.,COBBLE REMOVED AND MILL STARTED,MATERIAL BREAK AT LINE 2 BGV,CHIP-OFF FOUND IN BOTH THE COOBLE PIECE,CHIP-OFF BECAUSE OF BAD MATERIAL,,,COBBLE REMOVED AND MILL CHECKED FOR CHIPS,SAMPLE SENT TO QUALITY FOR CHECKING,,,DONE ,,2024-06-01,2024-06-01 15:12:00,2024-06-01 15:27:00,2024-06-01 00:00:00
87,2024-06-01 00:00:00,8 mm,140X140,1,1.0,2024-01-06 15:52:26,2024-01-06 16:13:21,20.916666666666668,00:21,SMS,SMS SOHAR STEEL,SMS SOHAR STEEL,BILLET QUALITY NOT OK,COBBLE IN FFB2 DUE TO BAD METAL.,2024-06-01,2024-06-01 15:52:26,2024-06-01 16:13:21,related,[425],814,8 mm,,,15:52:00,16:13:00,21,SMS SOHAR STEEL,COBBLE IN FFB2 DUE TO BAD METAL.,COBBLE REMOVED AND MILL STARTED,MATERIAL BREAK AT LINE 2 BGV,CHIP-OFF FOUND IN BOTH THE COOBLE PIECE,CHIP-OFF BECAUSE OF BAD MATERIAL,,,COBBLE REMOVED AND MILL CHECKED FOR CHIPS,SAMPLE SENT TO QUALITY FOR CHECKING,,,DONE ,,2024-06-01,2024-06-01 15:52:00,2024-06-01 16:13:00,2024-06-01 00:00:00
88,2024-06-02 00:00:00,8 mm,165X165,1,1.0,2024-02-06 00:08:41,2024-02-06 00:25:36,16.916666666666668,00:17,SMS,SMS,SMS,BILLET QUALITY NOT OK,MATERIAL BROKEN IN LINE.2 DUE TO BAD MATERIAL.(1C+1H). HOT CHARGE HEAT NO. 2404509,2024-06-02,2024-06-02 00:08:41,2024-06-02 00:25:36,related,[426],815,8 mm,,,00:08:00,00:25:00,17,SMS,MATERIAL BROKEN IN LINE.2 DUE TO BAD MATERIAL.(1C+1H). HOT CHARGE HEAT NO. 2404509,COBBLE REMOVED AND MILL STARTED,MATERIAL BREAK IN LINE 1,CHIP-OFF FOUND IN THE COOBLE PIECE,CHIP-OFF BECAUSE OF BAD MATERIAL,,,COBBLE REMOVED AND MILL CHECKED FOR CHIPS,SAMPLE SENT TO QUALITY FOR CHECKING,,,DONE ,,2024-06-02,2024-06-02 00:08:00,2024-06-02 00:25:00,2024-06-02 00:00:00
89,2024-06-02 00:00:00,8 mm,165X165,1,1.0,2024-02-06 00:47:46,2024-02-06 01:05:08,17.366666666666667,00:17,SMS,SMS,SMS,BILLET QUALITY NOT OK,HEAD COBBLE IN LINE.1 BGV DUE TO CHIPS (1C+1H). HOT CHARGE BILLET-  HEAT NO.- 2404509,2024-06-02,2024-06-02 00:47:46,2024-06-02 01:05:08,related,[427],816,8 mm,,,00:47:00,01:05:00,17,SMS,HEAD COBBLE IN LINE.1 BGV DUE TO CHIPS (1C+1H). HOT CHARGE BILLET-  HEAT NO.- 2404509,COBBLE REMOVED AND MILL STARTED,HEAD HIT IN LINE 1,CHIPS ACCULULATION IN LINE,CHIPS BECAUSE OF BAD MATERIAL,,,COBBLE REMOVED AND MILL CHECKED FOR CHIPS,SAMPLE SENT TO QUALITY FOR CHECKING,,,DONE ,,2024-06-02,2024-06-02 00:47:00,2024-06-02 01:05:00,2024-06-02 00:00:00
90,2024-06-02 00:00:00,8 mm,165X165,1,1.0,2024-02-06 01:14:07,2024-02-06 01:36:46,22.65,00:23,SMS,SMS,SMS,BILLET QUALITY NOT OK,MATERIAL BROKEN IN LINE.1 DUE TO CHIPS (1C+1H). HOT CHARGE BILLET-  HEAT NO.- 2404509,2024-06-02,2024-06-02 01:14:07,2024-06-02 01:36:46,related,[428],817,8 mm,,,01:14:00,01:36:00,23,SMS,MATERIAL BROKEN IN LINE.1 DUE TO CHIPS (1C+1H). HOT CHARGE BILLET-  HEAT NO.- 2404509,COBBLE REMOVED AND MILL STARTED,HEAD HIT IN LINE 1,CHIPS ACCULULATION IN LINE,CHIPS BECAUSE OF BAD MATERIAL,,,COBBLE REMOVED AND MILL CHECKED FOR CHIPS,SAMPLE SENT TO QUALITY FOR CHECKING,,,DONE ,,2024-06-02,2024-06-02 01:14:00,2024-06-02 01:36:00,2024-06-02 00:00:00
91,2024-06-02 00:00:00,8 mm,165X165,1,1.0,2024-02-06 04:45:49,2024-02-06 05:03:22,17.550000000000004,00:18,PINCH ROLLS,PINCH ROLL 2_2,OPERATION,MATERIAL BROKEN,MATERIAL BROKEN IN LINE.2.(1C+1H).,2024-06-02,2024-06-02 04:45:49,2024-06-02 05:03:22,related,[429],818,8 mm,,,04:45:00,05:03:00,18,PINCH ROLL 2_2,MATERIAL BROKEN IN LINE.2.(1C+1H).,COBBLE REMOVED AND MILL STARTED,MATERIAL BREAK IN BETWEEN PINCH ROLL 2 AND BGV (LINE 2),MATERIAL BREAK WHILE INCREASING SPEED,SPEED INCREASED AFTER FINISHNG RING CHANGED,,,SPEED TO BE INCREASED IN GRADUAL MANNER,"AsS PER SOP Take only 20 billets @70% and increase speed by 5% and take 30 billets @75% .After taking  billets @75%  ramp up to 85%in the multiplies of 5 by taking 50 billets at each level.If Pinch Roll behaviour is okay wrt Torque and speed, then increase the speed in every 5 Billets.
 
NEED TO REVISIT SOP AND PROCESS AS SAME HAS HAPPENED IN LAST CAMPAIGN ALSO",,,DONE ,,2024-06-02,2024-06-02 04:45:00,2024-06-02 05:03:00,2024-06-02 00:00:00
92,2024-06-04 00:00:00,10 mm,165X165,1,1.0,2024-04-06 11:32:46,2024-04-06 11:50:13,17.45,00:17,SMS,SMS,SMS,BILLET QUALITY NOT OK,"MATERIAL BROKEN IN LINE.2 DUE TO BAD MATERIAL. HEAT NO,- 2404543. (1C+1H)",2024-06-04,2024-06-04 11:32:46,2024-06-04 11:50:13,related,[430],819,10 mm,,,11:32:00,11:50:00,17,SMS,"MATERIAL BROKEN IN LINE.2 DUE TO BAD MATERIAL. HEAT NO,- 2404543. (1C+1H)",COBBLE REMOVED AND MILL STARTED,MATERIAL BROKEN IN LINE-2,BILLET QUALITY IS NOT OK,,BILLET HEAT NUMBER- 2404543,,,"COBBLE PIECE SENT TO QUALITY FOR FURTHER CHECKING, SLAG INTRUPTION",,,DONE ,,2024-06-04,2024-06-04 11:32:00,2024-06-04 11:50:00,2024-06-04 00:00:00
