date,size,billet_size,cobble,hot_out,delay_from,delay_to,delay_minutes,total_delay_hm,area,device,agency,reason,description,delay_event_date,delay_start_time,delay_end_time
2024-05-31 00:00:00,25 mm,165X165,1,1.0,,,31.28333333333333,00:31,APRON LINE,APRON,MECHANICAL,UNDERSHOOT,COBBLE DUE TO MATERIAL HIT AT APRON ROLLER TABLE.(MATERIAL SLIP TO INTERMEDIATE POSITIONS  AFTER VIDEO ANALYSIS- CAPA TEAM NEED TO BE ANALYSIS),2024-05-31,2024-05-31 00:00:00,2024-05-31 00:00:00
2024-06-01 00:00:00,8 mm,140X140,1,1.0,2024-01-06 15:12:23,2024-01-06 15:27:30,15.116666666666667,00:15,SMS,SMS SOHAR STEEL,SMS SOHAR STEEL,BILLET QUALITY NOT OK,COBBLE IN FFB2 DUE TO BAD METAL.,2024-06-01,2024-06-01 15:12:23,2024-06-01 15:27:30
2024-06-01 00:00:00,8 mm,140X140,1,1.0,2024-01-06 15:52:26,2024-01-06 16:13:21,20.916666666666668,00:21,SMS,SMS SOHAR STEEL,SMS SOHAR STEEL,BILLET QUALITY NOT OK,COBBLE IN FFB2 DUE TO BAD METAL.,2024-06-01,2024-06-01 15:52:26,2024-06-01 16:13:21
2024-06-02 00:00:00,8 mm,165X165,1,1.0,2024-02-06 00:08:41,2024-02-06 00:25:36,16.916666666666668,00:17,SMS,SMS,SMS,BILLET QUALITY NOT OK,MATERIAL BROKEN IN LINE.2 DUE TO BAD MATERIAL.(1C+1H). HOT CHARGE HEAT NO. 2404509,2024-06-02,2024-06-02 00:08:41,2024-06-02 00:25:36
2024-06-02 00:00:00,8 mm,165X165,1,1.0,2024-02-06 00:47:46,2024-02-06 01:05:08,17.366666666666667,00:17,SMS,SMS,SMS,BILLET QUALITY NOT OK,HEAD COBBLE IN LINE.1 BGV DUE TO CHIPS (1C+1H). HOT CHARGE BILLET-  HEAT NO.- 2404509,2024-06-02,2024-06-02 00:47:46,2024-06-02 01:05:08
2024-06-02 00:00:00,8 mm,165X165,1,1.0,2024-02-06 01:14:07,2024-02-06 01:36:46,22.65,00:23,SMS,SMS,SMS,BILLET QUALITY NOT OK,MATERIAL BROKEN IN LINE.1 DUE TO CHIPS (1C+1H). HOT CHARGE BILLET-  HEAT NO.- 2404509,2024-06-02,2024-06-02 01:14:07,2024-06-02 01:36:46
2024-06-02 00:00:00,8 mm,165X165,1,1.0,2024-02-06 04:45:49,2024-02-06 05:03:22,17.550000000000004,00:18,PINCH ROLLS,PINCH ROLL 2_2,OPERATION,MATERIAL BROKEN,MATERIAL BROKEN IN LINE.2.(1C+1H).,2024-06-02,2024-06-02 04:45:49,2024-06-02 05:03:22
2024-06-04 00:00:00,10 mm,165X165,1,1.0,2024-04-06 11:32:46,2024-04-06 11:50:13,17.45,00:17,SMS,SMS,SMS,BILLET QUALITY NOT OK,"MATERIAL BROKEN IN LINE.2 DUE TO BAD MATERIAL. HEAT NO,- 2404543. (1C+1H)",2024-06-04,2024-06-04 11:32:46,2024-06-04 11:50:13
2024-06-04 00:00:00,10 mm,165X165,1,1.0,2024-04-06 11:53:26,2024-04-06 12:29:32,36.1,00:36,COOLING BED,TAIL BREAKER 2_1A,MECHANICAL,PHNUMATIC SYSTEM CHANGED,UNDERSHOOT IN 1A DUE TO TB CONVEYOR PIPE MISALIGN DUE TO HOSE PIPE OF NEW AIR LINE FOR TB.1A. (1C),2024-06-04,2024-06-04 11:53:26,2024-06-04 12:29:32
2024-06-04 00:00:00,10 mm,165X165,1,1.0,2024-04-06 13:20:07,2024-04-06 13:35:51,15.73333333333333,00:16,SMS,SMS,SMS,BILLET QUALITY NOT OK,MATERIAL BROKEN IN LINE.1 DUE TO BAD MATERIAL. HEAT NO. 2404543.(1C+1H).,2024-06-04,2024-06-04 13:20:07,2024-06-04 13:35:51
2024-06-04 00:00:00,10 mm,165X165,1,1.0,2024-04-06 13:47:09,2024-04-06 14:12:09,25.0,00:25,SMS,SMS,SMS,BILLET QUALITY NOT OK,MATERIAL BROKEN IN LINE.1 DUE TO BAD MATERIAL. HEAT NO.- 2404544.(1C+1H),2024-06-04,2024-06-04 13:47:09,2024-06-04 14:12:09
2024-06-04 00:00:00,10 mm,140X140,1,1.0,2024-04-06 17:16:11,2024-04-06 17:40:35,24.4,00:24,SMS SOHAR STEEL,SMS SOHAR STEEL,SMS SOHAR STEEL,BILLET QUALITY NOT OK,MATERIAL BROKEN IN LINE.1 DUE TO BAD MATERILA. HEAT NO.- 1402844 (1C+1H),2024-06-04,2024-06-04 17:16:11,2024-06-04 17:40:35
2024-06-05 00:00:00,10 mm,140X140,1,2.0,2024-05-06 05:42:26,2024-05-06 05:57:37,15.183333333333332,00:15,BGV,BGV2,SMS SOHAR STEEL,BAD MATERIAL,MATERIAL HEAD COBBLE IN LINE 2 BGV DUE TO CHIPS.,2024-06-05,2024-06-05 05:42:26,2024-06-05 05:57:37
2024-06-05 00:00:00,10 mm,140X140,1,2.0,2024-05-06 08:54:26,2024-05-06 09:15:41,21.250000000000004,00:21,GROUP SHEAR,DIVIDE SHEAR L1,OPTIMIZATION,IMPROPER CUT LENGTH,OVERSHOOT IN LINE 1 DUE TO LAST PEICE CUT LONGER OF 101.2 MTRS. (1C+2H),2024-06-05,2024-06-05 08:54:26,2024-06-05 09:15:41
2024-06-05 00:00:00,10 mm,140X140,1,1.0,2024-05-06 14:35:29,2024-05-06 15:33:02,57.54999999999999,00:58,MILL AREA,CONVEYING TROUGH,SMS SOHAR STEEL,BILLET QUALITY NOT OK,CHIPS/SLIVER ACCUMULATED IN 9-14 SO FRONT HIT IN STAND 14 ENTRY. (1C+1H) SAME TIME STAND 11 14 PASS CHANGED. SLITTER ENTRY GUIDE CHANGED. STAND 11 RE GUIDE CHANGED.,2024-06-05,2024-06-05 14:35:29,2024-06-05 15:33:02
2024-06-05 00:00:00,10 mm,140X140,1,1.0,2024-05-06 20:13:39,2024-05-06 20:35:32,21.883333333333333,00:22,BGV,BGV2,SMS SOHAR STEEL,BILLET QUALITY NOT OK,MATERIAL BROKEN IN BGV.2 DUE TO BAD MATERIAL. HEAT NO. 1402757(140X140). (1C+1H),2024-06-05,2024-06-05 20:13:39,2024-06-05 20:35:32
2024-06-05 00:00:00,10 mm,140X140,1,1.0,2024-05-06 21:39:04,2024-05-06 22:21:21,42.28333333333333,00:42,COOLING BED,TAIL BREAKER 2_1A,SMS SOHAR STEEL,BAD MATERIAL,UNDERSHOOT IN TB.1A DUE TO BAD MATERIAL. HEAT NO. 1402763(140X140). (1C+1H),2024-06-05,2024-06-05 21:39:04,2024-06-05 22:21:21
2024-06-06 00:00:00,32 mm,165X165,1,1.0,2024-06-06 11:15:39,2024-06-06 11:43:45,28.1,00:28,GROUP SHEAR,DIVIDE SHEAR CL,MECHANICAL,IMMOBLIZATION PRESSED,SHEAR 3 CUT NOT TAKEN DUE TO CENTRE LINE WATER BOX IMMOBLISATION BUTTON PRESSED BY MISTAKE BY MECHANICAL PERSON SO OVERSHOOT AND UNDERSHOOT HAPPENED (1C+1H).,2024-06-06,2024-06-06 11:15:39,2024-06-06 11:43:45
2024-06-07 00:00:00,12 mm,165X165,1,1.0,2024-07-06 17:02:57,2024-07-06 17:37:59,35.03333333333333,00:35,BGV,BGV2,SMS,BAD MATERIAL,COBBLE IN LINE 2 BGV DUE TO BAD MATERIAL.,2024-06-07,2024-06-07 17:02:57,2024-06-07 17:37:59
2024-06-09 00:00:00,SHUTDOWN,SHUTDOWN,1,,2024-09-06 16:53:32,2024-09-06 18:20:49,87.28333333333333,01:27,TRIAL ROLLING,TRIAL ROLLING,SHUTDOWN,TRIAL ROLLING,"MILL STOP DUE TO TRAIL ROLLING STAND 1& 5 CHANGE (MODIFIED PASS)..STAND 11,12&6 GUID CHANGE .",2024-06-09,2024-06-09 16:53:32,2024-06-09 18:20:49
2024-06-09 00:00:00,SHUTDOWN,SHUTDOWN,1,1.0,2024-09-06 18:36:37,2024-09-06 20:34:27,117.83333333333334,01:58,TRIAL ROLLING,TRIAL ROLLING,SHUTDOWN,TRIAL ROLLING,LOOP BETWEEN STD.4&5 AFTER 7 BILLET ROLLED DURING  TRAIL ROLLING FOR STAND 1& 5 CHANGED WITH MODIFIED PASS. STD. 5 CHANGED WITH OLD STAND. STD.12& 14 RE GUIDE CHANGED.,2024-06-09,2024-06-09 18:36:37,2024-06-09 20:34:27
2024-06-12 00:00:00,12 mm,165X165,1,1.0,2024-12-06 13:39:32,2024-12-06 13:57:31,17.983333333333334,00:18,OPTIMIZATION PROBLEM,SHORT PIECE GENERATION,OPTIMIZATION,SHORT BAR GENERATION,OVER SHOUT IN LINE 1 DUE TO 11 METER LAST PICES CUT .,2024-06-12,2024-06-12 13:39:32,2024-06-12 13:57:31
2024-06-12 00:00:00,12 mm,165X165,1,,2024-12-06 16:05:25,2024-12-06 16:25:37,20.2,00:20,MILL AREA,STAND 12,OPERATION,LOOPING IN BETWEEN STAND,LOOP BETWEEN STD.13 & 14 DUE TO LOOPER CORRECTION DONE MANUALLY BETWEEN STD.12 & 13.,2024-06-12,2024-06-12 16:05:25,2024-06-12 16:25:37
2024-06-14 00:00:00,40 mm,165X165,1,1.0,,,11.566666666666665,00:12,APRON LINE,ART,ELECTRICAL,DRIVE TRIP,UNDERSHOOT DUE TO ART SEC.3 DRIVE TRIP. (1C+1H),2024-06-14,2024-06-14 00:00:00,2024-06-14 00:00:00
2024-06-15 00:00:00,10 mm,140X140,1,1.0,,,34.61666666666667,00:35,COOLING BED,TWIN CHANNEL 1 A,MECHANICAL,MATERIAL HIT,UNDERSHOOT IN TWIN CHANNAL 1A DUE TO MATERIAL HIT IN BROKEN MUFF COUPING.,2024-06-15,2024-06-15 00:00:00,2024-06-15 00:00:00
2024-06-15 00:00:00,10 mm,140X140,1,2.0,,,138.56666666666666,02:19,MILL AREA,STAND 6,ELECTRICAL,Drive Tripped,"COBBLE IN ROUGHING MILL FROM STAND 1 TO 8 DUE TO STAND 6 DRIVE TRIP. DURING THIS STAND 2 PASS CHANGED, STAND 2,4,6 AND BOTH BGV RE GUIDE CHANGED. (1C+2H)",2024-06-15,2024-06-15 00:00:00,2024-06-15 00:00:00
2024-06-16 00:00:00,10 mm,140X140,1,1.0,,,42.78333333333333,00:43,COOLING BED,TAIL BREAKER 2_1A,MECHANICAL,PHNUMATIC SYSTEM CHANGED,OVERSHOOT IN 1A DUE TO TB.2.1A PRESSURE DROPPAGE. SO PNEUMATIC SYSTEM CHANGED. DURING THIS- STD.8 SPACER CHANGED. (1C+1H).,2024-06-16,2024-06-16 00:00:00,2024-06-16 00:00:00
2024-06-17 00:00:00,12 mm,165X165,1,1.0,,,27.433333333333334,00:27,WATER BOX,WATER BOX 2_1,OPERATION,HEAD HIT AT STRIPPER,MATERIAL HEAD HIT IN AIR STRIPPER IN WATER BOX.2- LINE.1(1C+1H).,2024-06-17,2024-06-17 00:00:00,2024-06-17 00:00:00
2024-06-17 00:00:00,12 mm,165X165,1,1.0,,,13.916666666666666,00:14,OPTIMIZATION PROBLEM,LONG PIECE GENERATED,OPTIMIZATION,LONG PIECE GENERATED,OVERSHOOT IN LINE.1A - 1ST BILLET AFTER PR.2 TAKEN IN LINE WITH ALL BAR. (1C+1H),2024-06-17,2024-06-17 00:00:00,2024-06-17 00:00:00
2024-06-17 00:00:00,12 mm,165X165,1,,,,17.183333333333334,00:17,OPTIMIZATION PROBLEM,LONG PIECE GENERATED,OPTIMIZATION,LONG PIECE GENERATED,OVERSHOOT IN LINE.1A - 1ST BILLET AFTER PR.2 TAKEN IN LINE WITH ALL BAR. (1C),2024-06-17,2024-06-17 00:00:00,2024-06-17 00:00:00
2024-06-24 00:00:00,32 mm,165X165,1,1.0,,,9.65,00:10,APRON LINE,APRON MAGNET,ELECTRICAL,CUMMULATIVE FAULT IN APRON MAGNET,COBBLE DUE TO APPRON MAGNETIS CUMULATIV FAULT.,2024-06-24,2024-06-24 00:00:00,2024-06-24 00:00:00
2024-06-25 00:00:00,14 mm,140X140,1,1.0,,,18.28333333333333,00:18,GROUP SHEAR,DIVIDE SHEAR L2,ELECTRICAL,Fishline proxy Malfunction,OVERSHOOT IN LINE.2 DUE TO DIVIDE SHEAR PROXY FAULT.(1C+1H).,2024-06-25,2024-06-25 00:00:00,2024-06-25 00:00:00
2024-06-25 00:00:00,12 mm,165X165,1,1.0,,,16.266666666666666,00:16,MILL AREA,PINCH ROLL 2_2,SMS,BAD MATERIAL,MATERIAL BROKEN IN LINE.2 DUE TO BAD MATERIAL.(C+1H). HEAT NO.2405092,2024-06-25,2024-06-25 00:00:00,2024-06-25 00:00:00
2024-06-25 00:00:00,12 mm,165X165,1,1.0,,,13.466666666666669,00:13,COOLING BED,TAIL BREAKER 2_2B,SMS,BAD MATERIAL,OVERSHOOT IN LINE 2B DUE TO BAD MATERIAL. HEA NUMBER 2405077 165 x 165 JSIS BILLET.,2024-06-25,2024-06-25 00:00:00,2024-06-25 00:00:00
2024-06-26 00:00:00,20 mm,140X140,1,1.0,,,12.833333333333334,00:13,MILL AREA,STAND 11,SMS SOHAR STEEL,CHIPS ACCUMULATION,COBBLE IN STD.11 ENTRY DUE TO CHIPS.(1C+1H).,2024-06-26,2024-06-26 00:00:00,2024-06-26 00:00:00
2024-06-28 00:00:00,12 mm,165X165,1,1.0,,,20.383333333333333,00:20,SMS,SMS,SMS,BILLET QUALITY NOT OK,COBBLE IN WATER BOX BET WEEN 3&4 BAD MATERIAL HEAT NUMBER 2405163,2024-06-28,2024-06-28 00:00:00,2024-06-28 00:00:00
2024-06-29 00:00:00,16 mm,165X165,1,1.0,,,24.3,00:24,BGV,BGV 1,OPERATION,HEAD TWISTED,FRONT COBBLE IN LINE AS GUIDE WAS NOT CHANGED DURING SECTION  CHANGE OF 14 TO 16 MM. IT WAS OLD GUIDE OF 14 MM WHILE ROLLING CONTINUE OF 16 MM . (1C+1H),2024-06-29,2024-06-29 00:00:00,2024-06-29 00:00:00
2024-06-29 00:00:00,16 mm,165X165,1,1.0,,,11.9,00:12,COOLING BED,TAIL BREAKER 2_1A,MECHANICAL,Bottom Hub shaft Broken,UNDERSHOOT IN LINE 1A DUE TO TAIL BRAKER COUPLING SHAFT HUB GOT FREE. (1C+1H),2024-06-29,2024-06-29 00:00:00,2024-06-29 00:00:00
2024-06-29 00:00:00,16 mm,165X165,1,1.0,,,31.03333333333333,00:31,COOLING BED,TAIL BREAKER 2_1A,MECHANICAL,Bottom Hub shaft Broken,UNDERSHOOT IN LINE 1A DUE TO TAIL BRAKER COUPLING SHAFT HUB GOT FREE.  (1C+1H),2024-06-29,2024-06-29 00:00:00,2024-06-29 00:00:00
2024-06-29 00:00:00,16 mm,165X165,1,,,,133.63333333333333,02:14,COOLING BED,TAIL BREAKER 2_1A,MECHANICAL,Bottom Hub shaft Broken,UNDERSHOOT IN LINE 1A DUE TO TAIL BRAKER COUPLING SHAFT HUB GOT FREE.  (1C),2024-06-29,2024-06-29 00:00:00,2024-06-29 00:00:00
2024-07-01 00:00:00,8 mm,140X140,1,1.0,2024-01-07 12:19:32,2024-01-07 12:45:52,26.33333333333333,00:26,GROUP SHEAR,DIVIDE SHEAR L2,MECHANICAL,Blade wedge Improper,COBBLE IN GROUP SHEAR DUE TO DIVIDING SHEAR LINE 2 CUTTING NOT PROPER,2024-07-01,2024-07-01 12:19:32,2024-07-01 12:45:52
2024-07-01 00:00:00,8 mm,140X140,1,,2024-01-07 12:57:23,2024-01-07 13:32:34,35.18333333333333,00:35,GROUP SHEAR,DIVIDE SHEAR L2,MECHANICAL,Blade wedge Improper,COBBLE IN GROUP SHEAR DUE YO DIVIDING SHEAR LINE 2 CUTTING NOT PROPER ( BLADE CHANGE),2024-07-01,2024-07-01 12:57:23,2024-07-01 13:32:34
2024-07-02 00:00:00,8 mm,165X165,1,1.0,2024-02-07 19:17:35,2024-02-07 19:55:34,37.98333333333333,00:38,GROUP SHEAR,DIVIDE SHEAR L1,MECHANICAL,TWO BARS FOUND IN ONE LINE,"COBBLE AT DIVIDE SHEAR LINE 1 (TWO BAR FOUND IN LINE 1A) BLADE CHANGE DONE. EXISTING BLADE CHECKED & OVERLAP CHECKED. BLADE CHANGED AS PER CAPA FOR PRECAUTIONARY & DIVERTER CHANGED,   MECH - NOT ACCEPTED, CAPA TEAM NEED ANALYSIS",2024-07-02,2024-07-02 19:17:35,2024-07-02 19:55:34
2024-07-02 00:00:00,8 mm,165X165,1,1.0,2024-02-07 20:35:37,2024-02-07 21:12:45,37.13333333333333,00:37,GROUP SHEAR,DIVIDE SHEAR L1,MECHANICAL,TWO BARS FOUND IN ONE LINE,"COBBLE AT DIVIDE SHEAR LINE 1(TWO FOUND IN LINE 1A) BLADE OVERLAP CHECKED & BLADE CONDITIONS OK. WEDGE CHANGED & DIVERTER OFFSET 2 TO 3 DEGREES TOWARDS 1B SIDE. MECH- NOT ACCEPTED, CAPA TEAM NEED ANALYSIS",2024-07-02,2024-07-02 20:35:37,2024-07-02 21:12:45
2024-07-02 00:00:00,8 mm,165X165,1,1.0,2024-02-07 23:17:10,2024-02-07 23:59:21,42.18333333333333,00:42,GROUP SHEAR,DIVIDE SHEAR L1,MECHANICAL,TWO BARS FOUND IN ONE LINE,"COBBLE AT DIVIDE SHEAR LINE 1(TWO FOUND IN LINE 1A) BLADES CHANGED, BLADE POSITION RESET WITH 2MM GAP PLATE & DIVERTER PIN (DIVERTER SIDE) FOUND LOOSE (6-7MM APPROX) SO TIGHTENED & BASE TIGHTNESS DONE, MECH- NOT ACCEPTED, CAPA TEAM NEED ANALYSIS.",2024-07-02,2024-07-02 23:17:10,2024-07-02 23:59:21
2024-07-03 00:00:00,8 mm,165X165,1,1.0,2024-03-07 12:35:43,2024-03-07 13:02:46,27.05,00:27,MILL STANDS,SHEAR 1,OPERATION,BILLET CAME VERY CLOSE,COBBLE AFTER STD.14 DUE TO LESS INTERBILLET TIME. (1C+1H).,2024-07-03,2024-07-03 12:35:43,2024-07-03 13:02:46
2024-07-03 00:00:00,8 mm,165X165,1,1.0,2024-03-07 19:01:45,2024-03-07 19:32:25,30.66666666666667,00:31,MILL STANDS,SLITTER SHEAR,OPERATION,EXIT GUIDE MISALIGNED,"FRONT HIT IN SLITTER DELIVERY, SO COBBLE DUE TO THIS.(1C+1H)",2024-07-03,2024-07-03 19:01:45,2024-07-03 19:32:25
2024-07-04 00:00:00,8 mm,165X165,1,1.0,2024-04-07 06:01:24,2024-04-07 06:16:44,15.333333333333336,00:15,SMS,SMS,SMS,BILLET QUALITY NOT OK,HEAD COBBLE IN BGV 2 DUE TO CHIPS JAMMED IN STAND 21 ENTRY STATIC. (1C+1H) (HEAT NO- 2405218),2024-07-04,2024-07-04 06:01:24,2024-07-04 06:16:44
2024-07-05 00:00:00,10 mm,165X165,1,,2024-05-07 17:34:36,2024-05-07 18:09:12,34.6,00:35,BGV,BGV2,OPERATION,ENTRY GUIDE MISALIGNED,COBBLE IN BGV 2 BREAK OUT BOX. ( 1C ),2024-07-05,2024-07-05 17:34:36,2024-07-05 18:09:12
2024-07-05 00:00:00,10 mm,165X165,1,1.0,2024-05-07 20:51:54,2024-05-07 21:36:49,44.91666666666666,00:45,BGV,BGV 1,SMS,BAD MATERIAL,COBBLE IN LINE 1 FROM BGV TO GROUP SHEAR DUE TO BAD METAL. HEAT NO -2405287.  DURING THIS STAND 4 CHANGED.  (1C+1H),2024-07-05,2024-07-05 20:51:54,2024-07-05 21:36:49
2024-07-06 00:00:00,10 mm,165X165,1,1.0,2024-06-07 00:08:08,2024-06-07 00:33:12,25.066666666666663,00:25,BGV,BGV 1,SMS,BAD MATERIAL,COBBLE IN BOTH LINE DUE TO BAD METAL. (1C+1H)( HEAT NO -2405291). DURING THIS STAND 7 PASS CHANGED.,2024-07-06,2024-07-06 00:08:08,2024-07-06 00:33:12
2024-07-06 00:00:00,10 mm,165X165,1,1.0,2024-06-07 00:45:13,2024-06-07 01:14:28,29.25,00:29,BGV,BGV2,SMS,BAD MATERIAL,COBBLE IN BOTH LINE DUE TO BAD METAL. (1C+1H)( HEAT NO -2405291),2024-07-06,2024-07-06 00:45:13,2024-07-06 01:14:28
2024-07-06 00:00:00,10 mm,165X165,1,1.0,2024-06-07 01:45:11,2024-06-07 02:00:00,15.083333333333334,00:15,BGV,BGV2,SMS,BAD MATERIAL,Cobble in line 2 bgv due to #16 delivery came out due to chips. (Heat no -2405292). Line 1 metal rolled. (1C + 1H),2024-07-06,2024-07-06 01:45:11,2024-07-06 02:00:00
2024-07-06 00:00:00,10 mm,165X165,1,1.0,2024-06-07 04:18:50,2024-06-07 04:35:08,16.3,00:16,BGV,BGV 1,SMS,BAD MATERIAL,HEAD COBBLE IN BGV 1 DUE TO CHIPS AND SLIVERS JAMMED IN STAND 19 DEL GUIDE. (1C+1H) ( HEAT NO - 2405342). DURING THIS STAND 11 RE GUIDE CHANGED DUE TO CHIPS JMAMED IN REEL.,2024-07-06,2024-07-06 04:18:50,2024-07-06 04:35:08
2024-07-06 00:00:00,10 mm,165X165,1,1.0,2024-06-07 04:35:51,2024-06-07 04:47:52,12.016666666666667,00:12,MILL STANDS,STAND 11,OPR+ROLLSHOP,WRONG RE GUIDE,COBBLE DUE TO STAND 11 WRONG RE GUIDE FIXED OF SECTION 08 MM INSTEAD OF SECTION 10MM DURING PREVIOUS COBBLE . (1C+1H),2024-07-06,2024-07-06 04:35:51,2024-07-06 04:47:52
2024-07-06 00:00:00,20 mm,165X165,1,1.0,2024-06-07 19:19:30,2024-06-07 19:42:21,22.85,00:23,WATER BOX,WATER BOX 1_1,OPERATION,HEAD HIT AT COOLER,"FRONT HIT IN WATER BOX 1 IN LINE 1 AT STRIPPER, COBBLE DUE TO THIS.(1C+1H)",2024-07-06,2024-07-06 19:19:30,2024-07-06 19:42:21
2024-07-11 00:00:00,50 mm,165X165,1,,2024-11-07 10:19:00,2024-11-07 11:09:00,50.31666666666668,00:50,TRIAL ROLLING,SHUTDOWN,TRIAL ROLLING,SHUTDOWN,TRIAL ROLLING FOR 50MM,2024-07-11,2024-07-11 10:19:00,2024-07-11 11:09:00
2024-07-12 00:00:00,40 mm,165X165,1,1.0,2024-12-07 00:31:43,2024-12-07 01:20:23,48.66666666666666,00:49,APRON LINE,ART,ELECTRICAL,UNDERSHOOT,"UNDERSOOT IN LINE DUE TO BAR TO BAR GAP IS NOT PROPER FOR THIS BILLET ONLY. (1C+1H)

SAME TIME  INTERMIDIATE POSITION PROXY MULFUNCTIONING.. (1C+1H)",2024-07-12,2024-07-12 00:31:43,2024-07-12 01:20:23
2024-07-12 00:00:00,40 mm,165X165,1,1.0,2024-12-07 01:25:24,2024-12-07 02:10:17,44.88333333333333,00:45,APRON LINE,ART,ELECTRICAL,UNDERSHOOT,UNDERSOOT IN LINE DUE TO INTERMIDIATE POSITION PROXY MULFUNCTIONING.. (1C+1H),2024-07-12,2024-07-12 01:25:24,2024-07-12 02:10:17
2024-07-12 00:00:00,32 mm,165X165,1,1.0,2024-12-07 05:15:14,2024-12-07 05:24:52,9.633333333333333,00:10,APRON LINE,ART,ELECTRICAL,DRIVE TRIP,ONE BILLET MANUALLY CHOPPED AS APR _RT 2 DRIVE CUMULATIVE FAULT. (1C_1H),2024-07-12,2024-07-12 05:15:14,2024-07-12 05:24:52
2024-07-12 00:00:00,32 mm,165X165,1,,2024-12-07 05:25:16,2024-12-07 05:44:46,19.5,00:20,APRON LINE,ART,ELECTRICAL,DRIVE TRIP,ONE BILLET AUTO CHOPPED AS APR _RT 2 DRIVE CUMULATIVE FAULT. (1C),2024-07-12,2024-07-12 05:25:16,2024-07-12 05:44:46
2024-07-13 00:00:00,16 mm,165X165,1,1.0,,,43.900000000000006,00:44,MILL STANDS,STAND 14,ROLL SHOP,ENTRY GUIDE LOOSE,COBBLE FROM STD.14 TO BGV LINE.2 DUE TO STD.14 RE GUIDE OPEN. (1C+1H).,2024-07-13,2024-07-13 00:00:00,2024-07-13 00:00:00
2024-07-15 00:00:00,12 mm,165X165,1,1.0,,,6.283333333333333,00:06,MILL STANDS,STAND 12,SMS,CHIPS ACCUMULATION,"FRONT HIT AT STAND 12 ENTRY GUIDE DUE TO CHIPS ACCUMULATED THERE,( 1C+1H )
HEAT NO 2405480  165 x 165 COLD CHARGED BILLET.",2024-07-15,2024-07-15 00:00:00,2024-07-15 00:00:00
2024-07-16 00:00:00,12 mm,165X165,1,1.0,,,30.03333333333333,00:30,COOLING BED,TAIL BREAKER 2_2B,MECHANICAL,Cylinder Slow Operating,OVERSHOOT IN LINE 2B AS TAIL BRAKER RESPONCE TIME IS NOT OK (800MS ). PNUEMETIC SYSTEM CHANGED. (1C+1H),2024-07-16,2024-07-16 00:00:00,2024-07-16 00:00:00
2024-07-16 00:00:00,12 mm,140X140,1,1.0,,,25.53333333333333,00:26,BGV,CVR,MECHANICAL,CARRY FORWARD,"CARRY FORWARD IN LINE 1 CVR, DIVERTER CHANGED. ( 1C+1H) 
DURING THIS DELAY STAND 05 PASS CHANGED.",2024-07-16,2024-07-16 00:00:00,2024-07-16 00:00:00
2024-07-17 00:00:00,20 mm,140X140,1,1.0,,,34.733333333333334,00:35,BGV,CVR,MECHANICAL,CARRY FORWARD,"CARRY FORWARD IN LINE 1 CVR, DIVERTER CHANGED. (1C+1H). DUE TO LEVEL  2 IS NOT WORKING PROPERLY THIS DELAY SHOWING TO LONG. ATUCAL DELAY TIME IS  34 MINUTES. PLZ CONSIDER IT.",2024-07-17,2024-07-17 00:00:00,2024-07-17 00:00:00
2024-07-17 00:00:00,20 mm,140X140,1,1.0,,,27.466666666666665,00:27,WATER BOX,WATER BOX 4_2,OPERATION,HEAD HIT AT STRIPPER,"FRONT HIT IN WATER BOX 4 LINE 2, STRIPPER NO 2. (1C) LOCKING PIN CAME OUT.",2024-07-17,2024-07-17 00:00:00,2024-07-17 00:00:00
2024-07-17 00:00:00,10 mm,165X165,1,,,,33.95,00:34,COOLING BED,TAIL BREAKER 2_2B,MECHANICAL,High pressure Valve Malfunctioning,OVERSHOOT AT LINE 2B DUE TO RESPONSE TIME IS MORE,2024-07-17,2024-07-17 00:00:00,2024-07-17 00:00:00
2024-07-17 00:00:00,10 mm,165X165,1,,,,28.2,00:28,COOLING BED,TAIL BREAKER 2_2B,MECHANICAL,High pressure Valve Malfunctioning,"OVERSHOOT HAPPENED IN TAIL BRAKER 2B DUE TO MAX PRESSURE ACHIEVED UP TO ONLY 5.4 BAR ONLY, BOTH PNEUMATIC SYSTEM AND CYLINDER CHANGED. (1C)",2024-07-17,2024-07-17 00:00:00,2024-07-17 00:00:00
2024-07-19 00:00:00,10 mm,140X140,1,1.0,,,10.0,00:10,PINCH ROLLS,PINCH ROLL 3_1,ELECTRICAL,Roll Open/Close Valve Malfunction,OVERSHOOT IN LINE.1B DUE TO MATERIAL BROKEN FOR PR.3 CLOSSING CAMMAND CONTINUOUS.(1C+1H).,2024-07-19,2024-07-19 00:00:00,2024-07-19 00:00:00
2024-07-21 00:00:00,12 mm,165X165,1,,,,10.033333333333331,00:10,COOLING BED,TAIL BREAKER 1_2B,MECHANICAL,High pressure Valve Malfunctioning,COBBLE AT TAIL BRAKER 2B NOT TAKEN TORQUE (DELAY ANALYSIS BY CAPA TEAM),2024-07-21,2024-07-21 00:00:00,2024-07-21 00:00:00
2024-07-22 00:00:00,20 mm,165X165,1,1.0,,,30.950000000000003,00:31,MILL STANDS,LOOPER-04,MECHANICAL,Cylinder not operating,COBBLE IN MULTILOOPER DUE TO LOOPER NOT OPERATED WITH METAL DUE TO SOLENOID VALVE MALFUNCTION SO VALVE CHANGED. (1C+1H),2024-07-22,2024-07-22 00:00:00,2024-07-22 00:00:00
